itemId,name,goldBase,goldTotal,purchasable,description,stats
223005,Ghostcrawlers,500,500,True,"<mainText><stats><attention>70</attention> Move Speed</stats><br><br><active>Wall Walk</active> (0s)<br>Gain the ability to walk through walls for 6 seconds. While inside walls, gain 300 move speed. Casting a spell or attacking will end this effect.</mainText>",{'FlatMovementSpeedMod': 70}
223006,Berserker's Greaves,500,500,True,<mainText><stats><attention>35%</attention> Attack Speed<br><attention>55</attention> Move Speed</stats><br><br></mainText>,"{'FlatMovementSpeedMod': 55, 'PercentAttackSpeedMod': 0.35}"
223009,Boots of Swiftness,500,500,True,<mainText><stats><attention>70</attention> Move Speed</stats><br><br>The strength of movement slowing effects is reduced by <buffedStat>40%</buffedStat>.</mainText>,{'FlatMovementSpeedMod': 70}
223011,Chemtech Putrifier,500,1900,False,"<mainText><stats><attention>35</attention> Ability Power<br><attention>10%</attention> Heal and Shield Power<br><attention>75%</attention> Base Mana Regen<br><attention>15</attention> Ability Haste</stats><br><br><passive>Puffcap Toxin</passive><br>Dealing damage applies <status>40% Grievous Wounds</status> to champions for 3 seconds.<br><br><buffedStat>If an enemy heals for more than 80% of their maximum health while continously affected by <status>Grievous Wounds</status>, it is increased to <status>60% Grievous Wounds</status>.</buffedStat><br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText>",{'FlatMagicDamageMod': 35}
223020,Sorcerer's Shoes,500,500,True,<mainText><stats><attention>20</attention> Magic Penetration<br><attention>55</attention> Move Speed</stats><br><br></mainText>,{'FlatMovementSpeedMod': 55}
223026,Guardian Angel,2500,2500,True,"<mainText><stats><attention>55</attention> Attack Damage<br><attention>45</attention> Armor</stats><br><br><passive>Saving Grace:</passive><br>Upon taking lethal damage, restores <healing>50% base Health</healing> and <scaleMana>100% max Mana</scaleMana> after 4 seconds of stasis. This effect has a one round cooldown.<br></mainText>","{'FlatArmorMod': 45, 'FlatPhysicalDamageMod': 55}"
223031,Infinity Edge,2500,2500,True,<mainText><stats><attention>55</attention> Attack Damage<br><attention>25%</attention> Critical Strike Chance<br><attention>40%</attention> Critical Strike Damage</stats><br><br></mainText>,"{'FlatCritChanceMod': 0.25, 'FlatPhysicalDamageMod': 55}"
223032,Yun Tal Wildarrows,2500,2500,True,"<mainText><stats><attention>45</attention> Attack Damage<br><attention>25%</attention> Attack Speed</stats><br><br><passive>Practice Makes Lethal</passive><br>On-Attack, gain Critical Strike Chance permanently, up to 25%.<br><br><passive>Flurry</passive> <br>On-Attacking an enemy champion, gain Attack Speed for 5 seconds. Attacks reduce this cooldown.</mainText>","{'FlatPhysicalDamageMod': 45, 'PercentAttackSpeedMod': 0.25}"
223033,Mortal Reminder,2500,2500,True,"<mainText><stats><attention>30</attention> Attack Damage<br><attention>30%</attention> Armor Penetration<br><attention>25%</attention> Critical Strike Chance</stats><br><br><passive>Sepsis</passive><br>Dealing physical damage applies <status>40% Grievous Wounds</status> to enemy champions for 3 seconds.<br><br><buffedStat>If an enemy heals for more than 60% of their maximum health while continously affected by <status>Grievous Wounds</status>, it is increased to <status>80% Grievous Wounds</status>.</buffedStat><br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText>","{'FlatCritChanceMod': 0.25, 'FlatPhysicalDamageMod': 30}"
223036,Lord Dominik's Regards,2500,2500,True,<mainText><stats><attention>30</attention> Attack Damage<br><attention>40%</attention> Armor Penetration<br><attention>25%</attention> Critical Strike Chance</stats><br><br></mainText>,"{'FlatCritChanceMod': 0.25, 'FlatPhysicalDamageMod': 30}"
223039,Atma's Reckoning,2500,2500,True,"<mainText><stats><attention>700</attention> Health<br><attention>20%</attention> Critical Strike Chance</stats><br><br><passive>Big Hands</passive><br>Gain 0-30% Critical Strike Chance, scaling with your <scaleHealth>bonus Health</scaleHealth>.</mainText>","{'FlatHPPoolMod': 700, 'FlatCritChanceMod': 0.2}"
223040,Seraph's Embrace,2500,2500,False,"<mainText><stats><attention>60</attention> Ability Power<br><attention>1200</attention> Mana<br><attention>25</attention> Ability Haste</stats><br><br><passive>Awe</passive><br>Gain Ability Power equal to <scaleMana>4% bonus Mana.</scaleMana> (0).<br><br><passive>Lifeline</passive><br>Upon taking damage that would reduce your Health below 30%, gain a 350 + 25% current Mana Shield for 3s (0s).</mainText>","{'FlatMPPoolMod': 1200, 'FlatMagicDamageMod': 60}"
223042,Muramana,2500,2500,False,<mainText><stats><attention>40</attention> Attack Damage<br><attention>1000</attention> Mana<br><attention>15</attention> Ability Haste</stats><br><br><passive>Awe</passive><br>Gain bonus Attack Damage based on Mana. <br><br><passive>Shock</passive><br>Attacks against champions deal additional physical damage.</mainText>,"{'FlatMPPoolMod': 1000, 'FlatPhysicalDamageMod': 40}"
223046,Phantom Dancer,2500,2500,True,<mainText><stats><attention>60%</attention> Attack Speed<br><attention>8%</attention> Move Speed<br><attention>25%</attention> Critical Strike Chance</stats><br><br><passive>Spectral Waltz</passive><br>Become <keyword>Ghosted</keyword>.</mainText>,"{'FlatCritChanceMod': 0.25, 'PercentAttackSpeedMod': 0.6, 'PercentMovementSpeedMod': 0.08}"
223047,Plated Steelcaps,500,500,True,<mainText><stats><attention>25</attention> Armor<br><attention>30</attention> Move Speed</stats><br><br>Reduces incoming damage from Attacks by <buffedStat>14%</buffedStat>.</mainText>,"{'FlatMovementSpeedMod': 30, 'FlatArmorMod': 25}"
223050,Zeke's Convergence,2500,2500,True,<mainText><stats><attention>300</attention> Health<br><attention>25</attention> Armor<br><attention>15</attention> Ability Haste<br><attention>30</attention> Magic Resist</stats><br><br><passive>Frostfire Tempest</passive><br>Casting your Ultimate summons a storm around you. The storm deals <magicDamage>magic damage</magicDamage> per second to enemy Champions and <keyword>Slows</keyword> them.</mainText>,"{'FlatSpellBlockMod': 30, 'FlatHPPoolMod': 300, 'FlatArmorMod': 25}"
223053,Sterak's Gage,2500,2500,True,"<mainText><stats><attention>300</attention> Health<br><attention>20%</attention> Tenacity</stats><br><br><passive>The Claws that Catch</passive><br>Gain <scaleAD> bonus Attack Damage</scaleAD>.<br><br><passive>Lifeline</passive> (0s)<br>Upon taking damage that would reduce your Health below 30%, gain a <shield> Shield</shield> decaying over 4.5 seconds.</mainText>",{'FlatHPPoolMod': 300}
223057,Sheen,2500,2500,False,"<mainText><stats><attention>10</attention> Ability Haste</stats><br><br><passive>Spellblade</passive><br>After using an Ability, your next Attack is enhanced with additional damage.</mainText>",{}
223065,Spirit Visage,2500,2500,True,<mainText><stats><attention>300</attention> Health<br><attention>40</attention> Magic Resist<br><attention>10</attention> Ability Haste</stats><br><br><passive>Boundless Vitality</passive><br>Increases all Healing and Shielding effectiveness on you by 30%.</mainText>,"{'FlatSpellBlockMod': 40, 'FlatHPPoolMod': 300}"
223067,Kindlegem,500,500,False,<mainText><stats><attention>200</attention> Health<br><attention>10</attention> Ability Haste</stats><br><br></mainText>,{'FlatHPPoolMod': 200}
223068,Sunfire Aegis,2500,2500,True,"<mainText><stats><attention>350</attention> Health<br><attention>40</attention> Armor<br><attention>10</attention> Ability Haste</stats><br><br><passive>Immolate</passive><br>After taking or dealing damage, deal <magicDamage> magic damage</magicDamage> per second to nearby enemies for 3 seconds. </mainText>","{'FlatHPPoolMod': 350, 'FlatArmorMod': 40}"
223071,Black Cleaver,2500,2500,True,"<mainText><stats><attention>40</attention> Attack Damage<br><attention>350</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><passive>Carve</passive><br>Dealing <physicalDamage>physical damage</physicalDamage> to champions applies a stack of <scaleArmor>6% Armor reduction</scaleArmor> for 6 seconds, up to <scaleArmor>30% Armor reduction</scaleArmor>.<br><br><passive>Fervor</passive><br>Dealing <physicalDamage>physical damage</physicalDamage> grants <speed>20 Move Speed</speed> for 2 seconds.</mainText>","{'FlatHPPoolMod': 350, 'FlatPhysicalDamageMod': 40}"
223072,Bloodthirster,2500,2500,True,<mainText><stats><attention>70</attention> Attack Damage<br><attention>18%</attention> Life Steal</stats><br><br><passive>Ichorshield</passive><br>Convert excess healing from your Lifesteal to a Shield.</mainText>,"{'FlatPhysicalDamageMod': 70, 'PercentLifeStealMod': 0.18}"
223073,Experimental Hexplate,2500,2500,True,"<mainText><stats><attention>40</attention> Attack Damage<br><attention>30%</attention> Attack Speed<br><attention>450</attention> Health</stats><br><br><passive>Hexcharged</passive><br>Gain 30 Ultimate Ability Haste.<br><br><passive>Overdrive</passive><br>After casting your Ultimate, gain <attackSpeed>30% Attack Speed</attackSpeed> and <speed>15% Move Speed</speed> for 8 seconds. </mainText>","{'FlatHPPoolMod': 450, 'FlatPhysicalDamageMod': 40, 'PercentAttackSpeedMod': 0.3}"
223074,Ravenous Hydra,2500,2500,True,<mainText><stats><attention>55</attention> Attack Damage<br><attention>15</attention> Ability Haste<br><attention>15%</attention> Life Steal</stats><br><br><passive>Cleave:</passive> Attacks and Abilities deal physical damage to other nearby enemies. Activate to hit nearby enemies.<br><active>Ravenous Crescent</active><br>Deal <physicalDamage>physical damage</physicalDamage> to enemies around you. <br>Your Life Steal applies to this damage.</mainText>,"{'FlatPhysicalDamageMod': 55, 'PercentLifeStealMod': 0.15}"
223075,Thornmail,2500,2500,True,"<mainText><stats><attention>300</attention> Health<br><attention>60</attention> Armor</stats><br><br><passive>Thorns:</passive><br>When struck by an Attack, deal damage to the attacker and apply 40% <status>Grievous Wounds</status> if they are a champion.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText>","{'FlatHPPoolMod': 300, 'FlatArmorMod': 60}"
223078,Trinity Force,2500,2500,True,"<mainText><stats><attention>35</attention> Attack Damage<br><attention>25%</attention> Attack Speed<br><attention>333</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><passive>Spellblade</passive><br>After using an Ability, your next Attack is enhanced with  additional physical damage.<br><br><passive>Quicken</passive><br>Basic attacks grant Move Speed.<br><br></mainText>","{'FlatHPPoolMod': 333, 'FlatPhysicalDamageMod': 35, 'PercentAttackSpeedMod': 0.25}"
223084,Heartsteel,2500,2500,True,<mainText><stats><attention>700</attention> Health</stats><br><br><passive>Colossal Consumption</passive> (0s) per target<br>Charge up a powerful attack against a champion over time while near them. The charged attack deals bonus physical damage and grants permanent max Health.<br><br><passive>Goliath</passive><br>Gain increased size based on Total Health. </mainText>,{'FlatHPPoolMod': 700}
223085,Runaan's Hurricane,2500,2500,True,"<mainText><stats><attention>45%</attention> Attack Speed<br><attention>25%</attention> Critical Strike Chance<br><attention>4%</attention> Move Speed</stats><br><br><passive>Wind's Fury</passive><br>When Attacking, bolts are fired at up to 2 enemies near the target. Bolts apply On-Hit effects and can Critically Strike.<br><br><rules>Item is for Ranged champions only.</rules></mainText>","{'FlatCritChanceMod': 0.25, 'PercentAttackSpeedMod': 0.45, 'PercentMovementSpeedMod': 0.04}"
223087,Statikk Shiv,2500,2500,True,"<mainText><stats><attention>45</attention> Attack Damage<br><attention>40%</attention> Attack Speed<br><attention>4%</attention> Move Speed</stats><br><br><passive>Electrospark</passive><br>Attacks trigger chain lightning <OnHit>On-Hit</OnHit>, dealing <magicDamage>magic damage</magicDamage> with a cooldown.<br><br><passive>Electroshock</passive> <br>Takedowns within 3 seconds of damaging the target reset Electrospark's cooldown.</mainText>","{'FlatPhysicalDamageMod': 45, 'PercentAttackSpeedMod': 0.4, 'PercentMovementSpeedMod': 0.04}"
223089,Rabadon's Deathcap,2500,2500,True,<mainText><stats><attention>65</attention> Ability Power</stats><br><br><passive>Magical Opus</passive><br>Increases your total <scaleAP>Ability Power by 30%</scaleAP>.</mainText>,{'FlatMagicDamageMod': 65}
223091,Wit's End,2500,2500,True,<mainText><stats><attention>50%</attention> Attack Speed<br><attention>40</attention> Magic Resist<br><attention>20%</attention> Tenacity</stats><br><br><br><li><passive>Fray:</passive> Attacks apply magic damage On-Hit and grant Move Speed.</mainText>,"{'FlatSpellBlockMod': 40, 'PercentAttackSpeedMod': 0.5}"
223094,Rapid Firecannon,2500,2500,True,"<mainText><stats><attention>30%</attention> Attack Speed<br><attention>25%</attention> Critical Strike Chance<br><attention>4%</attention> Move Speed</stats><br><br><passive>Energized</passive><br>Moving and Attacking generates an <keyword>Energized Attack</keyword>.<br><br><passive>Sharpshooter</passive><br>Your <keyword>Energized Attack</keyword> applies <magicDamage>200 bonus magic damage</magicDamage>. In addition, Energized attacks gain up to 35% bonus Attack Range.<br><br><buffedStat>Energized stacks twice as fast in Arena.</buffedStat><br></mainText>","{'FlatCritChanceMod': 0.25, 'PercentAttackSpeedMod': 0.3, 'PercentMovementSpeedMod': 0.04}"
